{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Hydro_dam;Hydro_river;Solar
1164;0.000152395;0.000195095;0.000206772;0.000114155;0.272000496;0.022810707;0.022787697;0.264842291;0.243028332
1165;0.000142995;0.000225894;0.000187974;0.000114155;0.298323125;0.022810707;0.022689285;0.264737308;0.205254134
1166;0.000147395;0.000198095;0.000190324;0.000114155;0.263226287;0.014258072;0.022590046;0.264660957;0.136612849
1167;0.000143995;0.000215994;0.000213821;0.000114155;0.236903658;0.01950001;0.022490808;0.264565519;0.071009294
1168;0.000140995;0.000218494;0.00022322;0.000114155;0.140387353;0.028383715;0.022392396;0.264460536;0.006189811
1169;0.000138996;0.000226394;0.00022322;0.000114155;0.017548419;0.024344664;0.022293157;0.264355554;0
1170;0.000140195;0.000214694;0.000164478;0.000114155;0;0.028383715;0.022193091;0.264250571;0
1171;0.000151095;0.000188495;0.000117484;0.000114155;0;0.051525492;0.02209468;0.264145589;0
1172;0.000146095;0.000185195;8.8113E-05;0.000114155;0;0.059625666;0.021995441;0.26405015;0
1173;0.000137296;0.000187695;5.8742E-05;0.000114155;0;0.089929586;0.021897029;0.263945167;0
1174;0.000127396;0.000242194;3.75949E-05;0.000114155;0;0.105247081;0.02179779;0.263868816;0
1175;0.000120496;0.000293292;2.34968E-05;0.000114155;0;0.096760659;0.021698552;0.263763834;0
1176;0.000106497;0.00037129;9.39872E-06;0.000114155;0;0.102002597;0.02160014;0.263658851;0
1177;0.000111696;0.000288792;5.8742E-06;0.000114155;0;0.102399881;0.021500901;0.263553869;0
1178;0.000104697;0.000332591;2.34968E-06;0.000114155;0;0.09510531;0.021402489;0.26345843;0
1179;0.000104097;0.000314992;1.17484E-06;0.000114155;0;0.080185099;0.021303251;0.263353448;0
1180;0.000104197;0.000278293;1.40981E-05;0.000114155;0;0.070893074;0.021204012;0.263248465;0
1181;0.000105597;0.000232094;3.75949E-05;0.000114155;0;0.054714798;0.0211056;0.263172114;0
1182;0.000107097;0.000285193;9.39872E-05;0.000114155;0;0.047883725;0.021006361;0.263067132;0
1183;0.000124096;0.000221694;0.0001821;0.000114155;0;0.031241951;0.020907123;0.262962149;0
1184;0.000136196;0.000228794;0.000158603;0.000114155;0.017548419;0.01950001;0.020808711;0.262857167;0
1185;0.000145695;0.000217494;0.000146855;0.000114155;0.096516305;0.017105272;0.020708645;0.262761728;0
1186;0.000149495;0.000216794;0.000164478;0.000114155;0.078967886;0.046956729;0.02061106;0.262656745;0
1187;0.000153395;0.000209594;0.000187974;0.000114155;0.122838934;0.113733503;0.020510995;0.262551763;0
1188;0.000156695;0.000185995;0.000206772;0.000114155;0.105290515;0.131909233;0.020411756;0.262475412;0
1189;0.000148295;0.000207695;0.000187974;0.000114155;0.078967886;0.133961866;0.020313344;0.262370429;0
1190;0.000151195;0.000192495;0.000190324;0.000114155;0.078967886;0.12189989;0.020214105;0.262265447;0
1191;0.000148195;0.000207795;0.000213821;0.000114155;0.070193676;0.090393084;0.020114867;0.262170008;0
1192;0.000143395;0.000244294;0.00022322;0.000114155;0.061419467;0.071820069;0.020016455;0.262065026;0
1193;0.000138396;0.000283193;0.00022322;0.000114155;0.00877421;0.146101091;0.019917216;0.261960043;0
1194;0.000145795;0.000209594;0.000164478;0.000114155;0;0.121436393;0.019818804;0.261855061;0
1195;0.000152695;0.000187195;0.000117484;0.000114155;0;0.117055236;0.019719566;0.261750078;0
1196;0.000148095;0.000168296;8.8113E-05;0.000114155;0;0.1627539;0.019620327;0.261673727;0
1197;0.000137596;0.000178195;5.8742E-05;0.000114155;0;0.20393898;0.019521915;0.261578288;0
1198;0.000123796;0.000263593;3.75949E-05;0.000114155;0;0.255729328;0.019422676;0.261473306;0
1199;0.000124796;0.000237294;2.34968E-05;0.000114155;0;0.305003546;0.019324265;0.261368323;0
1200;0.000110996;0.000312492;9.39872E-06;0.000114155;0;0.363238719;0.019225026;0.261263341;0
1201;0.000107897;0.000310492;5.8742E-06;0.000114155;0;0.438711591;0.019208486;0.261158358;0
1202;0.000102397;0.000354391;2.34968E-06;0.000114155;0;0.456479002;0.0193284;0.261005657;0
1203;0.000103197;0.000329091;1.17484E-06;0.000114155;0;0.437905988;0.019448313;0.260881586;0
1204;0.000103097;0.000311192;1.40981E-05;0.000114155;0;0.446403446;0.019568227;0.260728884;0
1205;0.000101797;0.000285593;3.75949E-05;0.000114155;0;0.441161508;0.01968814;0.260566639;0
1206;0.000114596;0.000219794;9.39872E-05;0.000114155;0;0.438314308;0.01980888;0.260442568;0
1207;0.000125896;0.000220294;0.0001821;0.000114155;0;0.443942494;0.019928794;0.260289867;0
1208;0.000134696;0.000253593;0.000158603;0.000114155;0.00877421;0.438711591;0.020048707;0.260156252;0
1209;0.000139696;0.000283993;0.000146855;0.000114155;0.114064724;0.41608849;0.020167794;0.260003551;0.01668402
1210;0.000143895;0.000265793;0.000164478;0.000114155;0.166709982;0.383069798;0.020289361;0.25987948;0.090707054
1211;0.000147995;0.000246294;0.000187974;0.000114155;0.166709982;0.355679292;0.020409275;0.259717235;0.192719378
1212;0.000148895;0.000232094;0.000206772;0.000114155;0.20180682;0.315752278;0.020528361;0.259593164;0.371264685
1213;0.000141395;0.000242694;0.000187974;0.000114155;0.166709982;0.25308077;0.020648275;0.259440462;0.428600699
1214;0.000140995;0.000248993;0.000190324;0.000114155;0.184258401;0.207713175;0.020769842;0.259287761;0.35062332
1215;0.000133396;0.000300992;0.000213821;0.000114155;0.157935772;0.161484799;0.020889756;0.259154146;0.179394952
1216;0.000130096;0.000305692;0.00022322;0.000114155;0.122838934;0.130386312;0.021008842;0.259001445;0.064467031
1217;0.000128596;0.000312692;0.00022322;0.000114155;0.017548419;0.112144368;0.021128756;0.25886783;0
1218;0.000134496;0.000256593;0.000164478;0.000114155;0;0.090260656;0.021248669;0.258715129;0
1219;0.000146695;0.000234494;0.000117484;0.000114155;0;0.075671514;0.02136941;0.258591058;0
1220;0.000145695;0.000206395;8.8113E-05;0.000114155;0;0.106438932;0.021489323;0.258438356;0
1221;0.000130196;0.000281493;5.8742E-05;0.000114155;0;0.162224189;0.021609237;0.258304742;0
1222;0.000120696;0.000338291;3.75949E-05;0.000114155;0;0.198630828;0.02172915;0.25815204;0
1223;0.000124996;0.000289992;2.34968E-05;0.000114155;0;0.237884667;0.021849891;0.257999339;0
1224;0.000106497;0.000438588;9.39872E-06;0.000114155;0;0.241934754;0.021969804;0.257865724;0
1225;0.000101297;0.000475888;5.8742E-06;0.000114155;0;0.220117256;0.022089718;0.257713023;0
1226;9.59969E-05;0.000500887;2.34968E-06;0.000114155;0;0.22496191;0.022209631;0.257579408;0
1227;9.98468E-05;0.000430389;1.17484E-06;0.000114155;0;0.202802307;0.022329545;0.25743625;0
1228;9.55569E-05;0.000435889;1.40981E-05;0.000114155;0;0.21255783;0.022450285;0.257293093;0
1229;8.69472E-05;0.000483987;3.75949E-05;0.000114155;0;0.195176667;0.022570199;0.257149935;0
1230;9.08871E-05;0.000504387;9.39872E-05;0.000114155;0;0.187087528;0.022690112;0.257006777;0
1231;0.000107397;0.000438888;0.0001821;0.000114155;0;0.177674111;0.022810026;0.256863619;0
1232;0.000127696;0.000347391;0.000158603;0.000114155;0.026322629;0.138078166;0.022930766;0.256720461;0
1233;0.000137496;0.000323192;0.000146855;0.000114155;0.166709982;0.074082379;0.023050679;0.256577303;0.036363788
1234;0.000141595;0.000293892;0.000164478;0.000114155;0.219355239;0.047022943;0.023170593;0.256434145;0.163091772
1235;0.000146295;0.000256593;0.000187974;0.000114155;0.280774706;0.027191864;0.023290506;0.256290987;0.261440629
1236;0.000148395;0.000228794;0.000206772;0.000114155;0.324645754;0.018308158;0.023411247;0.256147829;0.380850675
1237;0.000139096;0.000259393;0.000187974;0.000114155;0.368516802;0.018308158;0.02353116;0.256004671;0.408279201
1238;0.000142495;0.000220294;0.000190324;0.000114155;0.368516802;0.012602723;0.023651074;0.255861513;0.327662926
1239;0.000137896;0.000235594;0.000213821;0.000114155;0.307097335;0.006897287;0.023770987;0.255718355;0.267048283
1240;0.000134696;0.000232394;0.00022322;0.000114155;0.210581029;0.018308158;0.023890901;0.255575197;0.134503732
1241;0.000133596;0.000238894;0.00022322;0.000114155;0.026322629;0.019963507;0.024011641;0.255432039;0
1242;0.000134696;0.000230194;0.000164478;0.000114155;0;0.012602723;0.024131555;0.255288881;0
1243;0.000147595;0.000212294;0.000117484;0.000114155;0;0.026397297;0.024251468;0.255145723;0
1244;0.000144595;0.000223894;8.8113E-05;0.000114155;0;0.05676743;0.024371382;0.255002565;0
1245;0.000135696;0.000231294;5.8742E-05;0.000114155;0;0.104916011;0.024492122;0.254859407;0
1246;0.000124996;0.000292192;3.75949E-05;0.000114155;0;0.121502607;0.024612036;0.254716249;0
1247;0.000118996;0.000359491;2.34968E-05;0.000114155;0;0.12189989;0.024731949;0.254573091;0
1248;0.000105697;0.000451988;9.39872E-06;0.000114155;0;0.11712145;0.024851863;0.254429933;0
1249;0.000103797;0.000467188;5.8742E-06;0.000114155;0;0.128532321;0.024972603;0.254286775;0
1250;9.82168E-05;0.000493887;2.34968E-06;0.000114155;0;0.127329435;0.025092517;0.254143617;0
1251;0.000101697;0.000421289;1.17484E-06;0.000114155;0;0.121171537;0.02521243;0.254000459;0
1252;9.73269E-05;0.000422789;1.40981E-05;0.000114155;0;0.104187657;0.025332344;0.253857301;0
1253;8.83872E-05;0.000460588;3.75949E-05;0.000114155;0;0.098945719;0.025452257;0.253714143;0
1254;9.2597E-05;0.000469788;9.39872E-05;0.000114155;0;0.09729037;0.025572998;0.253570985;0
1255;0.000108896;0.00039719;0.0001821;0.000114155;0;0.091584935;0.025692911;0.253427827;0
1256;0.000129296;0.000306792;0.000158603;0.000114155;0.017548419;0.085879499;0.025812825;0.253284669;0
1257;0.000140295;0.000281193;0.000146855;0.000114155;0.175484191;0.07659851;0.025932738;0.253141511;0.029722566
1258;0.000144895;0.000247893;0.000164478;0.000114155;0.263226287;0.106041648;0.026053479;0.252998353;0.129955634
1259;0.000149895;0.000214194;0.000187974;0.000114155;0.315871544;0.102797164;0.026173392;0.252855195;0.217079187
1260;0.000150895;0.000195695;0.000206772;0.000114155;0.342194173;0.113270005;0.026293305;0.252712037;0.272206125
1261;0.000141895;0.000227994;0.000187974;0.000114155;0.359742592;0.118114659;0.026413219;0.252568879;0.258311938
1262;0.000144595;0.000190895;0.000190324;0.000114155;0.350968382;0.113270005;0.026533959;0.252425721;0.229094161
1263;0.000140695;0.000198395;0.000213821;0.000114155;0.289548916;0.089863372;0.026653873;0.252282563;0.093573854
1264;0.000136296;0.000195195;0.00022322;0.000114155;0.210581029;0.055112081;0.026773786;0.252139405;0.018173397
1265;0.000134496;0.000201395;0.00022322;0.000114155;0.035096838;0.01950001;0.0268937;0.251996247;0
1266;0.000136496;0.000193595;0.000164478;0.000114155;0;0.005705436;0.027012786;0.251853089;0
1267;0.000148295;0.000170096;0.000117484;0.000114155;0;0.008552636;0.027134354;0.251709931;0
1268;0.000144295;0.000170996;8.8113E-05;0.000114155;0;0.030899845;0.027254267;0.251566773;0
1269;0.000134196;0.000176695;5.8742E-05;0.000114155;0;0.043502568;0.027373354;0.251423615;0
1270;0.000124696;0.000221394;3.75949E-05;0.000114155;0;0.051194422;0.027493267;0.251280457;0
1271;0.000120496;0.000267493;2.34968E-05;0.000114155;0;0.039463517;0.027614835;0.251137299;0
1272;0.000109096;0.000338491;9.39872E-06;0.000114155;0;0.037797132;0.027733921;0.250994141;0
1273;0.000106497;0.000353391;5.8742E-06;0.000114155;0;0.033758081;0.027853835;0.250850983;0
1274;9.99068E-05;0.00037229;2.34968E-06;0.000114155;0;0.03541343;0.027973748;0.250707825;0
1275;0.000101997;0.000314092;1.17484E-06;0.000114155;0;0.042310717;0.028095316;0.250564667;0
1276;9.76569E-05;0.000316092;1.40981E-05;0.000114155;0;0.053258091;0.028214402;0.250421509;0
1277;8.90171E-05;0.000348191;3.75949E-05;0.000114155;0;0.072217353;0.028334316;0.250278351;0
1278;8.87871E-05;0.000354591;9.39872E-05;0.000114155;0;0.083164727;0.028454229;0.250135193;0
1279;9.05171E-05;0.000305792;0.0001821;0.000114155;0;0.092048432;0.028574143;0.249992035;0
1280;9.59269E-05;0.000241694;0.000158603;0.000114155;0.00877421;0.113468647;0.028694883;0.249848877;0
1281;0.000104797;0.000224594;0.000146855;0.000114155;0.087742096;0.13369701;0.028814797;0.249715263;0.031798697
1282;0.000112896;0.000199895;0.000164478;0.000114155;0.175484191;0.083164727;0.02893471;0.249562561;0.145229245
1283;0.000117496;0.000171595;0.000187974;0.000114155;0.280774706;0.056436361;0.029054624;0.249419403;0.259061624
1284;0.000119096;0.000154596;0.000206772;0.000114155;0.263226287;0.04303907;0.029175364;0.249285789;0.341027335
1285;0.000117896;0.000176295;0.000187974;0.000114155;0.359742592;0.066522953;0.029295278;0.249133087;0.373203874
1286;0.000119696;0.000147596;0.000190324;0.000114155;0.307097335;0.069370153;0.029415191;0.248999473;0.31091993
1287;0.000116096;0.000157196;0.000213821;0.000114155;0.219355239;0.08648646;0.029535104;0.248846771;0.275024946
1288;0.000114496;0.000153296;0.00022322;0.000114155;0.122838934;0.08648646;0.029655845;0.248713157;0.132134723
1289;0.000113696;0.000162996;0.00022322;0.000114155;0.00877421;0.116724166;0.029775758;0.248569999;0
1290;0.000118096;0.000160296;0.000164478;0.000114155;0;0.145372737;0.029895672;0.248426841;0
1291;0.000131196;0.000148196;0.000117484;0.000114155;0;0.181382093;0.030015585;0.248283683;0
1292;0.000128496;0.000154496;8.8113E-05;0.000114155;0;0.19338889;0.030135499;0.248130981;0
1293;0.000120596;0.000162096;5.8742E-05;0.000114155;0;0.19338889;0.030256239;0.247997367;0
1294;0.000113596;0.000204695;3.75949E-05;0.000114155;0;0.201875312;0.030376153;0.247854209;0
1295;0.000110096;0.000251993;2.34968E-05;0.000114155;0;0.195375308;0.030496066;0.247711051;0
1296;9.67069E-05;0.000331291;9.39872E-06;0.000114155;0;0.190144406;0.03061598;0.247567893;0
1297;9.2197E-05;0.000348291;5.8742E-06;0.000114155;0;0.186094319;0.03073672;0.247424735;0
1298;8.73872E-05;0.00036859;2.34968E-06;0.000114155;0;0.197041693;0.030856634;0.247281577;0
1299;9.01971E-05;0.000312292;1.17484E-06;0.000114155;0;0.199425395;0.030976547;0.247138419;0
1300;8.80772E-05;0.000309492;1.40981E-05;0.000114155;0;0.189747122;0.031096461;0.246995261;0
1301;8.15074E-05;0.000344091;3.75949E-05;0.000114155;0;0.189338803;0.031216374;0.246852103;0
1302;8.15374E-05;0.000350091;9.39872E-05;0.000114155;0;0.205991612;0.031337115;0.246708945;0
1303;8.07874E-05;0.000299992;0.0001821;0.000114155;0;0.217733554;0.031457028;0.246565787;0
1304;8.30573E-05;0.000235994;0.000158603;0.000114155;0.026322629;0.207249678;0.031576942;0.246422629;0
1305;9.01671E-05;0.000219294;0.000146855;0.000114155;0.219355239;0.129194461;0.031696855;0.246279471;0
1306;9.85368E-05;0.000202795;0.000164478;0.000114155;0.315871544;0.097687654;0.031817596;0.246136313;0
1307;0.000106097;0.000182295;0.000187974;0.000114155;0.377291011;0.073287812;0.031937509;0.245993155;0.010570578
1308;0.000109796;0.000173895;0.000206772;0.000114155;0.39483943;0.073287812;0.032057423;0.245849997;0.000705095
1309;0.000109096;0.000210694;0.000187974;0.000114155;0.421162059;0.068906655;0.032177336;0.245706839;0
1310;0.000108297;0.000185195;0.000190324;0.000114155;0.39483943;0.071356572;0.032298077;0.245563681;0.005958107
1311;0.000102097;0.000200195;0.000213821;0.000114155;0.333419963;0.08966473;0.03241799;0.245420523;0.007953573
1312;0.000100297;0.000198195;0.00022322;0.000114155;0.236903658;0.165667314;0.032537903;0.245277365;0.018235371
1313;0.000102797;0.000201595;0.00022322;0.000114155;0.035096838;0.18794831;0.032657817;0.245134207;0
1314;0.000110596;0.000188795;0.000164478;0.000114155;0;0.214544248;0.03277773;0.244991049;0
1315;0.000125896;0.000164196;0.000117484;0.000114155;0;0.21540503;0.032898471;0.244847891;0
1316;0.000125296;0.000162396;8.8113E-05;0.000114155;0;0.227941538;0.033018384;0.244704733;0
1317;0.000118396;0.000164096;5.8742E-05;0.000114155;0;0.227146971;0.033138298;0.244561575;0
1318;0.000110996;0.000203795;3.75949E-05;0.000114155;0;0.244991632;0.033258211;0.244418417;0
1319;0.000109296;0.000244594;2.34968E-05;0.000114155;0;0.25625904;0.033378952;0.244275259;0
1320;9.62469E-05;0.000303892;9.39872E-06;0.000114155;0;0.255795542;0.033498865;0.244132101;0
1321;9.3877E-05;0.000311792;5.8742E-06;0.000114155;0;0.255795542;0.042154965;0.243988943;0
1322;9.02671E-05;0.000322192;2.34968E-06;0.000114155;0;0.257781961;0.042275705;0.243845785;0
1323;9.4067E-05;0.000275093;1.17484E-06;0.000114155;0;0.257781961;0.042395619;0.243702627;0
1324;9.3167E-05;0.000274093;1.40981E-05;0.000114155;0;0.260176699;0.042515532;0.243559469;0
1325;8.99371E-05;0.000305292;3.75949E-05;0.000114155;0;0.270649539;0.042635446;0.243416311;0
1326;9.72869E-05;0.000313392;9.39872E-05;0.000114155;0;0.281133415;0.042756186;0.243273153;0
1327;0.000113196;0.000270693;0.0001821;0.000114155;0;0.283914401;0.0428761;0.243129995;0
1328;0.000130596;0.000212794;0.000158603;0.000114155;0.017548419;0.274633412;0.042996013;0.242986837;0
1329;0.000140995;0.000199595;0.000146855;0.000114155;0.210581029;0.137680883;0.043115927;0.242843679;0
1330;0.000146095;0.000182795;0.000164478;0.000114155;0.236903658;0.094112101;0.043235013;0.242700521;0
1331;0.000151595;0.000164996;0.000187974;0.000114155;0.236903658;0.092909214;0.043356581;0.242557363;0.051836315
1332;0.000153895;0.000154396;0.000206772;0.000114155;0.184258401;0.071091716;0.043476494;0.242414205;0.073909081
1333;0.000143695;0.000187495;0.000187974;0.000114155;0.131613143;0.080449955;0.043595581;0.242271047;0.158773579
1334;0.000146895;0.000158496;0.000190324;0.000114155;0.175484191;0.113601075;0.043715494;0.242127889;0.161202563
1335;0.000143295;0.000171595;0.000213821;0.000114155;0.20180682;0.130584954;0.043837062;0.241984731;0.068912171
1336;0.000139596;0.000174395;0.00022322;0.000114155;0.131613143;0.220713182;0.043956148;0.241841573;0.063253539
1337;0.000137296;0.000181595;0.00022322;0.000114155;0.026322629;0.283252262;0.044076062;0.241698415;0
1338;0.000138096;0.000171296;0.000164478;0.000114155;0;0.255795542;0.044195975;0.241555257;0
1339;0.000149195;0.000155096;0.000117484;0.000114155;0;0.212094332;0.044317543;0.241412099;0
1340;0.000145995;0.000155396;8.8113E-05;0.000114155;0;0.214875318;0.044436629;0.241268941;0
1341;0.000136196;0.000161396;5.8742E-05;0.000114155;0;0.213219969;0.044556542;0.241125783;0
1342;0.000126196;0.000208595;3.75949E-05;0.000114155;0;0.236295532;0.044676456;0.240982625;0
1343;0.000120896;0.000247094;2.34968E-05;0.000114155;0;0.263487396;0.044796369;0.240839467;0
1344;0.000108497;0.000309192;9.39872E-06;0.000114155;0;0.30473869;0.04491711;0.240696309;0
1345;0.000112096;0.000236294;5.8742E-06;0.000114155;0;0.426108869;0.045037023;0.240553151;0
1346;0.000106497;0.000277893;2.34968E-06;0.000114155;0;0.513577503;0.045156937;0.240409993;0
1347;0.000104997;0.000267893;1.17484E-06;0.000114155;0;0.626659901;0.04527685;0.240266835;0
1348;0.000106197;0.000237894;1.40981E-05;0.000114155;0;0.636007104;0.045397591;0.240123677;0
1349;0.000106297;0.000200695;3.75949E-05;0.000114155;0;0.625600478;0.045517504;0.239980519;0
1350;0.000107497;0.000254893;9.39872E-05;0.000114155;0;0.566636951;0.045637418;0.239837361;0
1351;0.000122496;0.000201195;0.0001821;0.000114155;0;0.532349159;0.045757331;0.239694203;0
1352;0.000133596;0.000212294;0.000158603;0.000114155;0.017548419;0.553239661;0.045878072;0.239551045;0
1353;0.000142095;0.000199095;0.000146855;0.000114155;0.087742096;0.567034235;0.045997985;0.239407887;0.056927185
1354;0.000145195;0.000190695;0.000164478;0.000114155;0.114064724;0.67168539;0.046117899;0.239264729;0.162741919
1355;0.000148395;0.000176795;0.000187974;0.000114155;0.122838934;0.724281341;0.046237812;0.239121571;0.24960558
